Time,Series1,Series2
3721,4.15,5.767051792828685
3722,7.57,8.103631578947367
3723,6.59,5.831944444444444
3724,2.67,3.8676795580110506
3725,8.14,7.7457485029940125
3726,7.04,7.7457485029940125
3727,4.78,5.767051792828685
3728,4.87,5.767051792828685
3729,9.34,8.103631578947367
3730,3.89,3.8676795580110506
3731,3.96,3.8676795580110506
3732,2.98,3.8676795580110506
3733,5.37,6.033191489361702
3734,5.91,6.844246575342464
3735,4.75,6.844246575342464
3736,5.11,5.767051792828685
3737,4.3,5.767051792828685
3738,4.48,6.029030837004407
3739,4.35,6.029030837004407
3740,4.3,6.029030837004407
3741,4.7,4.172857142857143
3742,4.85,6.844246575342464
3743,4.0,5.767051792828685
3744,4.03,5.767051792828685
3745,5.01,8.103631578947367
3746,4.79,8.103631578947367
3747,4.98,5.831944444444444
3748,5.47,5.287083333333334
3749,2.23,3.4445023696682466
3750,2.85,4.292386363636363
3751,6.22,6.844246575342464
3752,4.69,5.027712418300652
3753,4.6,5.767051792828685
3754,6.03,8.103631578947367
3755,3.66,3.4445023696682466
3756,6.2,5.027712418300652
3757,4.44,5.767051792828685
3758,7.44,8.103631578947367
3759,5.62,5.287083333333334
3760,2.72,3.4445023696682466
3761,4.16,4.292386363636363
3762,5.3,5.027712418300652
3763,4.04,5.027712418300652
3764,7.84,6.029030837004407
3765,6.55,6.029030837004407
3766,5.64,7.7457485029940125
3767,5.09,5.027712418300652
3768,4.51,5.027712418300652
3769,5.55,5.027712418300652
3770,4.51,5.027712418300652
3771,4.77,5.027712418300652
3772,7.18,6.029030837004407
3773,5.56,6.844246575342464
3774,5.14,5.767051792828685
3775,7.91,8.103631578947367
3776,3.01,3.4445023696682466
3777,2.43,3.4445023696682466
3778,7.83,6.844246575342464
3779,6.87,6.844246575342464
3780,5.09,5.027712418300652
3781,4.34,5.767051792828685
3782,2.63,3.4445023696682466
3783,8.56,6.844246575342464
3784,8.06,7.7457485029940125
3785,4.71,5.767051792828685
3786,4.35,5.767051792828685
3787,4.86,5.767051792828685
3788,8.47,8.103631578947367
3789,6.31,6.033191489361702
3790,7.87,6.844246575342464
3791,6.94,5.767051792828685
3792,5.98,5.767051792828685
3793,3.25,3.8676795580110506
3794,4.09,4.292386363636363
3795,5.67,5.767051792828685
3796,7.51,6.9609836065573765
3797,10.77,8.103631578947367
3798,8.07,8.103631578947367
3799,3.7,3.8676795580110506
3800,4.91,3.8676795580110506
3801,9.99,7.7457485029940125
3802,5.65,5.767051792828685
3803,8.32,8.103631578947367
3804,5.2,4.62
3805,3.86,3.8676795580110506
3806,3.22,3.8676795580110506
3807,5.54,3.8676795580110506
3808,7.64,7.7457485029940125
3809,6.12,5.767051792828685
3810,5.6,5.767051792828685
3811,5.56,5.767051792828685
3812,10.99,8.103631578947367
3813,9.8,8.103631578947367
3814,4.83,6.2025
3815,3.41,3.8676795580110506
3816,4.17,3.8676795580110506
3817,4.32,3.8676795580110506
3818,8.75,7.7457485029940125
3819,8.48,7.7457485029940125
3820,5.35,5.767051792828685
3821,5.84,6.2025
3822,4.59,4.62
3823,3.86,3.8676795580110506
3824,3.75,3.8676795580110506
3825,5.02,5.767051792828685
3826,6.93,6.9609836065573765
3827,8.61,8.103631578947367
3828,8.3,8.103631578947367
3829,6.36,6.2025
3830,3.25,3.8676795580110506
3831,4.21,3.8676795580110506
3832,8.5,7.7457485029940125
3833,5.73,5.767051792828685
3834,5.88,5.767051792828685
3835,5.37,5.767051792828685
3836,4.68,5.767051792828685
3837,7.17,6.9609836065573765
3838,5.84,6.2025
3839,3.57,3.8676795580110506
3840,7.27,7.7457485029940125
3841,4.52,4.62
3842,3.9,3.8676795580110506
3843,8.15,7.7457485029940125
3844,7.34,5.767051792828685
3845,6.22,5.767051792828685
3846,6.16,5.767051792828685
3847,7.42,6.9609836065573765
3848,10.01,8.103631578947367
